beneficiary_id,full_name,cohort_id,pillar,county,gender,age,enrollment_date,current_status,dropout_date,dropout_reason,phone,trajectory
BEN-05852,Lilian Kimani,COHORT-TC-007,Tech,Kisumu,Female,23,2025-09-16,Dropout,2026-03-03,Employment (positive exit),+254785458871,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05853,Queen Otieno,COHORT-TC-007,Tech,Kisumu,Prefer not to say,22,2025-09-10,Dropout,2026-04-22,Employment (positive exit),+254713467247,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05854,Xavier Adhiambo,COHORT-TC-007,Tech,Kisumu,Male,27,2025-09-11,Dropout,2026-03-12,Academic performance,+254740455308,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05855,Dennis Mugo,COHORT-TC-007,Tech,Kisumu,Female,17,2025-08-23,Dropout,2026-08-15,Health issues,+254781083359,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-05856,Hassan Nyambura,COHORT-TC-007,Tech,Kisumu,Prefer not to say,20,2025-09-01,Dropout,2026-03-09,Unknown,+254744261627,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05857,Tabitha Wanjiku,COHORT-TC-007,Tech,Kisumu,Female,16,2025-09-08,Dropout,2026-08-31,Family responsibilities,+254746470794,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'Dropout']"
BEN-05858,Cynthia Ndung'u,COHORT-TC-007,Tech,Kisumu,Female,28,2025-08-23,Dropout,2026-08-15,Program non-compliance,+254726513789,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-05859,Caroline Mutinda,COHORT-TC-007,Tech,Kisumu,Female,25,2025-08-23,Dropout,2026-08-15,Financial hardship,+254765180142,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-05860,Tabitha Ndung'u,COHORT-TC-007,Tech,Kisumu,Male,19,2025-09-07,Dropout,2026-08-30,Academic performance,+254745886856,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'Dropout']"
BEN-05861,Xavier Kimani,COHORT-TC-007,Tech,Kisumu,Prefer not to say,25,2025-08-30,Active,,,+254774483641,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-05862,Aisha Mugo,COHORT-TC-007,Tech,Kisumu,Prefer not to say,21,2025-09-13,Active,,,+254747025206,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-05863,Joseph Awino,COHORT-TC-007,Tech,Kisumu,Prefer not to say,23,2025-09-05,Dropout,2026-08-28,Unknown,+254718982762,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-05864,Stephen Gichuki,COHORT-TC-007,Tech,Kisumu,Female,25,2025-09-20,Active,,,+254729176384,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-05865,Dennis Kimani,COHORT-TC-007,Tech,Kisumu,Prefer not to say,21,2025-09-02,Dropout,2026-03-10,Unknown,+254736177761,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05866,Stephen Omondi,COHORT-TC-007,Tech,Kisumu,Male,16,2025-09-13,Dropout,2026-02-28,Health issues,+254731180277,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05867,Mary Achieng,COHORT-TC-007,Tech,Kisumu,Male,26,2025-09-02,Dropout,2026-01-20,Relocation,+254763263740,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05868,Caroline Kimani,COHORT-TC-007,Tech,Kisumu,Female,23,2025-09-18,Dropout,2026-03-26,Financial hardship,+254787262864,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05869,Caroline Nyambura,COHORT-TC-007,Tech,Kisumu,Female,27,2025-09-13,Dropout,2026-09-05,Relocation,+254753727499,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-05870,Kendi Omondi,COHORT-TC-007,Tech,Kisumu,Prefer not to say,20,2025-08-22,Dropout,2026-02-20,Employment (positive exit),+254738274202,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05871,Zipporah Ochieng,COHORT-TC-007,Tech,Kisumu,Female,23,2025-09-07,Dropout,2026-03-01,Unknown,+254714650051,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05872,Esther Auma,COHORT-TC-007,Tech,Kisumu,Prefer not to say,19,2025-08-26,Dropout,2026-08-18,Health issues,+254787115304,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-05873,Irene Onyango,COHORT-TC-007,Tech,Kisumu,Male,16,2025-08-24,Dropout,2026-03-01,Unknown,+254747951371,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05874,Priscilla Mwangi,COHORT-TC-007,Tech,Kisumu,Prefer not to say,19,2025-09-03,Dropout,2026-08-26,Employment (positive exit),+254768497039,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-05875,Stephen Achieng,COHORT-TC-007,Tech,Kisumu,Male,27,2025-09-10,Active,,,+254757099837,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-05876,Esther Awino,COHORT-TC-007,Tech,Kisumu,Male,16,2025-08-23,Dropout,2026-08-15,Program non-compliance,+254793729407,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'Dropout']"
BEN-05877,Irene Ndung'u,COHORT-TC-007,Tech,Kisumu,Prefer not to say,16,2025-09-18,Active,,,+254767976641,"['Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-05878,Uchenna Njenga,COHORT-TC-007,Tech,Kisumu,Prefer not to say,26,2025-09-03,Dropout,2026-03-18,Financial hardship,+254733992756,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05879,Priscilla Kimani,COHORT-TC-007,Tech,Kisumu,Prefer not to say,22,2025-08-30,Active,,,+254785859424,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-05880,Olive Mutua,COHORT-TC-007,Tech,Kisumu,Prefer not to say,27,2025-08-30,Active,,,+254768295588,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-05881,Joseph Wanjiku,COHORT-TC-007,Tech,Kisumu,Male,24,2025-09-20,Active,,,+254719097538,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-05882,Caroline Njenga,COHORT-TC-007,Tech,Kisumu,Female,17,2025-08-29,Active,,,+254740008133,"['Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-05883,Seun Wangari,COHORT-TC-007,Tech,Kisumu,Male,21,2025-09-03,Dropout,2026-08-26,Program non-compliance,+254727902376,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-05884,Hassan Omondi,COHORT-TC-007,Tech,Kisumu,Male,16,2025-09-04,Active,,,+254756678322,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-05885,Nancy Simiyu,COHORT-TC-007,Tech,Kisumu,Female,24,2025-09-12,Dropout,2026-03-20,Employment (positive exit),+254763482768,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05886,Mary Onyango,COHORT-TC-007,Tech,Kisumu,Prefer not to say,25,2025-09-08,Dropout,2026-02-23,Employment (positive exit),+254788187053,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-05887,Priscilla Waweru,COHORT-TC-007,Tech,Kisumu,Male,24,2025-09-17,At-Risk,,,+254763304058,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk']"
BEN-05888,Zipporah Awino,COHORT-TC-007,Tech,Kisumu,Male,22,2025-09-10,Active,,,+254713349490,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
